success,beta_nMTCD
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
1233,0
